start	den_afr	alt_afr	vin_afr	chag_afr	den_alt	den_vin	den_chag	alt_vin	nea_afr	den_nea	z_den	z_nea	cddr
19050000	0.00119	0.00111	0.0011	0.00108	0.00038	0.00045	0.00043	0.00022	0.00109667	0.00042	-0.182345	-0.48597	False
19100000	0.0015165	0.0013925	0.0013825	0.0013625	0.00034	0.00037	0.00035	0.00015	0.00137917	0.000353333	1.03267	0.498751	False
19150000	0.001318	0.001122	0.001132	0.001132	0.00098	0.00099	0.00099	9e-05	0.00112867	0.000986667	0.293985	-0.374427	False
19200000	0.0014035	0.0014105	0.0014605	0.0014805	0.00099	0.00104	0.00106	9e-05	0.0014505	0.00103	0.612159	0.747401	False
19250000	0.000682	0.00045	0.00047	0.00042	0.00043	0.00045	0.0004	0.00016	0.000446667	0.000426667	-2.07278	-2.7517	False
19300000	0.001205	0.001325	0.001335	0.001365	0.00044	0.00045	0.00048	0.00027	0.00134167	0.000456667	-0.126525	0.368036	False
19350000	0.0013705	0.0013375	0.0013945	0.001314	0.00044	0.00053	0.00036	0.00032	0.00134867	0.000443333	0.489355	0.392436	False
19400000	0.000831	0.000841	0.000921	0.000941	0.00031	0.00035	0.00037	0.00016	0.000901	0.000343333	-1.5183	-1.16801	False
19450000	0.001442	0.001245	0.001255	0.001285	0.00049	0.0005	0.00051	7e-05	0.00126167	0.0005	0.75543	0.0891769	False
19500000	0.000736	0.000796	0.000786	0.000766	0.00042	0.00041	0.00039	7e-05	0.000782667	0.000406667	-1.87183	-1.58049	False
19550000	0.0012565	0.0011365	0.0011665	0.0011565	0.00038	0.00041	0.00038	0.0001	0.00115317	0.00039	0.0651232	-0.289026	False
19600000	0.000942	0.000912	0.001012	0.000992	0.00035	0.00045	0.00043	0.00019	0.000972	0.00041	-1.10523	-0.920526	False
19650000	0.001322	0.001303	0.001385	0.001365	0.00083	0.00103	0.00101	0.00027	0.001351	0.000956667	0.30887	0.40057	False
19700000	0.0004575	0.0006305	0.0007435	0.0007135	0.00036	0.00052	0.00049	0.00028	0.000695833	0.000456667	-2.90822	-1.88317	False
19750000	0.001411	0.001433	0.001433	0.001453	0.00051	0.00051	0.00053	8e-05	0.00143967	0.000516667	0.640068	0.709639	False
19800000	0.001564	0.001734	0.001794	0.001804	0.00055	0.00061	0.00062	0.00012	0.00177733	0.000593333	1.20943	1.88666	False
19850000	0.0011225	0.0015995	0.0014435	0.0014235	0.00076	0.0009	0.00088	0.0005	0.00148883	0.000846667	-0.433535	0.881021	False
19900000	0.0013645	0.0012295	0.0013665	0.0013605	0.00053	0.00041	0.00032	0.0004	0.00131883	0.00042	0.467027	0.288445	False
19950000	0.0012265	0.0011355	0.0011055	0.0011155	0.00067	0.00064	0.00065	1e-05	0.00111883	0.000653333	-0.0465166	-0.408703	False
